02/08/2020,SP * COLOURPOP COLOURPOPPRD. CA,Debit Card Withdrawal,,($72.08)
02/08/2020,SP * COLOURPOP COLOURPOPPRD. CA,Debit Card Withdrawal,,($83.96)
02/08/2020,AMAZON.COM*EV5FH0AC3 SEATTLE WA,Debit Card POS Withdrawal,,($19.13)
02/08/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
02/08/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
02/08/2020,MARSHALLS #0770 LANCASTER PA,Debit Card Withdrawal,,($14.82)
02/08/2020,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($06.13)
02/07/2020,ALDI 60001 1884 FRUITVILLE PIKE LANCASTER,Debit Card POS Withdrawal,,($91.88)
02/07/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.10)
02/07/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
02/07/2020,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($03.17)
02/07/2020,ALDI INC,Electronic Deposit,,"$1,089.90"
02/07/2020,SYGMA NETWORK IN,Electronic Deposit,,$595.60
02/07/2020,SYGMA NETWORK IN,Electronic Deposit,,$61.54
02/06/2020,FYE PARK CITY CENTER LANCASTER PA,Debit Card Withdrawal,,($26.60)
02/06/2020,MAC @ PARK CITY CENTER 20 LANCASTER PA,Debit Card Withdrawal,,($03.18)
02/06/2020,0322 FOREVER 21 LANCASTER PA,Debit Card Withdrawal,,($38.74)
02/06/2020,DOLLAR TREE LANCASTER PA,Debit Card Withdrawal,,($11.12)
02/06/2020,1232 YANGS CHINESE R LANCASTER PA,Debit Card Withdrawal,,($21.88)
02/05/2020,CHINA PARTY LANCASTER PA,Debit Card Withdrawal,,($14.80)
02/05/2020,UNITY COPENHAGEN DK,Debit Card Withdrawal,,($05.00)
02/05/2020,SHEETZ 0257 00002576 LANCASTER PA,Debit Card Withdrawal,,($05.01)
02/05/2020,MAC COSMETICS NEW YORK NY,Debit Card POS Withdrawal,,($09.54)
02/05/2020,LYNDON CITY LINE DINER 717-3934848 LYNDON,Debit Card Withdrawal,,($13.11)
02/04/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.35)
02/04/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
02/04/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
02/04/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.35)
02/04/2020,BJS FUEL #9025 CAMP HILL PA,Debit Card Withdrawal,,($30.61)
02/04/2020,GRUBHUBTACOBELL GRUBHUB.COM NY,Debit Card Withdrawal,,($15.38)
02/04/2020,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($05.55)
02/04/2020,WM SUPERCENTER # WAL-MART SUPER CENTER,Debit Card POS Withdrawal,,($28.70)
02/03/2020,UNITY COPENHAGEN DK,Debit Card Withdrawal,,($15.90)
02/03/2020,UNITY COPENHAGEN DK,Debit Card Withdrawal,,($05.00)
02/03/2020,TACO BELL 26255 LANCASTER PA,Debit Card Withdrawal,,($15.86)
02/03/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
02/03/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
02/03/2020,WALGREENS #9876 LANCASTER PA,Debit Card Withdrawal,,($07.83)
02/02/2020,GIANT 6484 LANCASTER PA,Debit Card POS Withdrawal,,"($1,010.67)"
02/02/2020,APPLE.COM/BILL 866-712-7753 APPLE.COM/BILL,Debit Card Withdrawal,,($00.99)
02/02/2020,1232 YANGS CHINESE R LANCASTER PA,Debit Card Withdrawal,,($25.38)
02/02/2020,GRUBHUBMCDONALDS GRUBHUB.COM NY,Debit Card Withdrawal,,($31.74)
02/01/2020,CKO*PATREON* MEMBERSHIP 833-9728766 CKO*PA,Debit Card Withdrawal,,($33.00)
02/01/2020,THE COSMETICS CO STR #935 LANCASTER PA,Debit Card Withdrawal,,($41.54)
02/01/2020,BOXYCHARM* MONTHLY BOX WWW.BOXYCHARM FL,Debit Card Withdrawal,,($26.50)
02/01/2020,IHOP#3405 LANCASTE PA,Debit Card Withdrawal,,($21.38)
02/01/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
02/01/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
02/01/2020,DUNKIN #353722 Q35 LANCASTER PA,Debit Card Withdrawal,,($08.46)
01/31/2020,ALDI 60001 LANCASTER PA,Debit Card Withdrawal,,($04.00)
01/31/2020,ALDI 60001 1884 FRUITVILLE PIKE LANCASTER,Debit Card POS Withdrawal,,($107.42)
01/31/2020,INTUIT *TURBOTAX 800-446-8848 INTUIT *TURB,Debit Card Withdrawal,,($84.80)
01/31/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
01/31/2020,GRUBHUBMCDONALDS GRUBHUB.COM NY,Debit Card Withdrawal,,($27.33)
01/31/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.10)
01/31/2020,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($06.26)
01/31/2020,SYGMA NETWORK IN,Electronic Deposit,,$778.53
01/31/2020,SWIPE 5 REBATE,Deposit,,$05.15
01/30/2020,SP * IMPRESSIONSVANITY HTTPSIMPRESSI CA,Debit Card Withdrawal,,($20.97)
01/30/2020,ALDI 60001 LANCASTER PA,Debit Card Withdrawal,,($62.98)
01/30/2020,WALGREENS #9876 LANCASTER PA,Debit Card Withdrawal,,($02.99)
01/29/2020,HOT Z PIZZA LANCASTER PA,Debit Card Withdrawal,,($29.26)
01/29/2020,CAPITAL ONE,Electronic Withdrawal,,($40.00)
01/29/2020,SHUTTERFLY 800-986-1065 SHUTTERFLY CAUSIN1,Debit Card Withdrawal,,($02.30)
01/28/2020,THRIVENT FINANCL,Electronic Withdrawal,,($45.44)
01/28/2020,ADOBE CREATIVE CLOUD 800-833-6687 ADOBE CR,Debit Card Withdrawal,,($31.79)
01/28/2020,FROOTS SMOOTHIE LANCASTER PA,Debit Card Withdrawal,,($06.77)
01/28/2020,SUNOCO 0364000005 LANCASTER PA,Debit Card Withdrawal,,($30.74)
01/28/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.45)
01/28/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.10)
01/28/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.25)
01/28/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
01/28/2020,SEPHORA 146 LANCASTER PA,Debit Card Withdrawal,,($82.68)
01/27/2020,CHINA PARTY LANCASTER PA,Debit Card Withdrawal,,($16.27)
01/27/2020,LENDMARK FINANCI,Electronic Withdrawal,,($157.48)
01/27/2020,TACO BELL 26255 LANCASTER PA,Debit Card Withdrawal,,($11.95)
01/27/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
01/27/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.10)
01/26/2020,GRUBHUBTACOBELL GRUBHUB.COM NY,Debit Card Withdrawal,,($22.30)
01/26/2020,GRUBHUBTACOBELL GRUBHUB.COM NY,Debit Card Withdrawal,,($22.30)
01/25/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.25)
01/25/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.10)
01/25/2020,FOREVER 21 INC 888-494-3837 FOREVER 21 INC,Debit Card Withdrawal,,($30.59)
01/25/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.10)
01/24/2020,WALGREENS STORE 1262 LITI LANCASTER PA,Debit Card POS Withdrawal,,($95.08)
01/24/2020,ALDI INC,Electronic Deposit,,"$1,220.80"
01/24/2020,SYGMA NETWORK IN,Electronic Deposit,,$603.43
01/22/2020,NSF COURTESY FEE,Fee Withdrawal,,($37.00)
01/22/2020,AES STDNT LOAN,Electronic Withdrawal,,($83.14)
01/22/2020,NORTHWESTERN MU,Electronic Withdrawal,,($44.01)
01/22/2020,NETFLIX.COM NETFLIX.COM CA,Debit Card Withdrawal,,($13.77)
01/21/2020,CRUNCH FIT,Electronic Withdrawal,,($24.95)
01/21/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.10)
01/21/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.85)
01/21/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.10)
01/20/2020,DISNEYPLUS 888-9057888 DISNEYPLUS CAUS0000,Debit Card Withdrawal,,($07.41)
01/20/2020,SUNOCO 0729408500 HARRISBURG PA,Debit Card Withdrawal,,($35.59)
01/20/2020,APPLE.COM/BILL 866-712-7753 APPLE.COM/BILL,Debit Card Withdrawal,,($05.29)
01/20/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
01/20/2020,1232 YANGS CHINESE R LANCASTER PA,Debit Card Withdrawal,,($28.17)
01/19/2020,ALDI 60001 LANCASTER PA,Debit Card Withdrawal,,($18.07)
01/19/2020,UNITY COPENHAGEN DK,Debit Card Withdrawal,,($21.20)
01/19/2020,UNITY COPENHAGEN DK,Debit Card Withdrawal,,($10.59)
01/19/2020,GOOGLE *GOOGLE STORAGE MOUNTAIN VIEW CA,Debit Card POS Withdrawal,,($09.99)
01/19/2020,DRAGON HIBACHI & SUSHI LANCASTER PA,Debit Card Withdrawal,,($15.89)
01/19/2020,MERCARI 415-8001078 MERCARI CAUSIN8400,Debit Card Withdrawal,,($27.55)
01/19/2020,PAPA JOHNS #2360 LANCASTER PA,Debit Card Withdrawal,,($14.84)
01/19/2020,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($04.22)
01/18/2020,GOOGLE *GOOGLE MUSIC MOUNTAIN VIEW CA,Debit Card POS Withdrawal,,($10.59)
01/18/2020,TRANSFER VISA PAYMENT,Online Banking Withdrawal,,($101.50)
01/18/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($05.95)
01/18/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
01/18/2020,MCDONALD'S F10256 HARRISBURG PA,Debit Card Withdrawal,,($07.50)
01/18/2020,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($03.69)
01/17/2020,SP * COLOURPOP COLOURPOPPRD. CA,Debit Card Withdrawal,,($48.66)
01/17/2020,ALDI 60001 1884 FRUITVILLE PIKE LANCASTER,Debit Card POS Withdrawal,,($40.32)
01/17/2020,ALDI 60001 1884 FRUITVILLE PIKE LANCASTER,Debit Card POS Withdrawal,,($126.75)
01/17/2020,PLANET FIT,Electronic Withdrawal,,($19.99)
01/17/2020,SYGMA NETWORK IN,Electronic Deposit,,$707.02
01/15/2020,NSF COURTESY FEE,Fee Withdrawal,,($37.00)
01/15/2020,INKARNATE INKARNATE.COM CA,Debit Card Withdrawal,,($05.00)
01/15/2020,AMAZON.COM*QE3GR58W3 SEATTLE WA,Debit Card POS Withdrawal,,($37.91)
01/15/2020,HLU*HULU 909477713112-U HULU.COM/BILL CA,Debit Card Withdrawal,,($12.70)
01/14/2020,XFINITY,Electronic Withdrawal,,($135.32)
01/14/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
01/13/2020,ATT PAYMENT,Electronic Withdrawal,,($231.26)
01/13/2020,GREAT LAKES,Electronic Withdrawal,,($81.91)
01/13/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.25)
01/13/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
01/13/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.45)
01/13/2020,SUNOCO 0364000005 LANCASTER PA,Debit Card Withdrawal,,($35.04)
01/13/2020,1232 YANGS CHINESE R LANCASTER PA,Debit Card Withdrawal,,($39.72)
01/11/2020,SP * COLOURPOP COLOURPOPPRD. CA,Debit Card Withdrawal,,($32.44)
01/11/2020,MCDONALD'S F1956 LANCASTER PA,Debit Card Withdrawal,,($15.78)
01/11/2020,MCDONALD'S F6636 LANCASTER PA,Debit Card Withdrawal,,($06.63)
01/11/2020,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($03.17)
01/10/2020,SP * JACLYN COSMETICS HTTPSJACLYNCO DE,Debit Card Withdrawal,,($30.74)
01/10/2020,ALDI 60001 1884 FRUITVILLE PIKE LANCASTER,Debit Card POS Withdrawal,,($102.05)
01/10/2020,GIANT 6484 LANCASTER PA,Debit Card POS Withdrawal,,"($1,097.67)"
01/10/2020,CARDTRONICS CCSB 1262 LITITZ PIKE,ATM Withdrawal,,($43.25)
01/10/2020,WALGREENS STORE 1262 LITI LANCASTER PA,Debit Card POS Withdrawal,,($28.23)
01/10/2020,ELN*VRV 415-503-9235 ELN*VRV CAUSIN1410,Debit Card Withdrawal,,($10.58)
01/10/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.10)
01/10/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
01/10/2020,ALDI INC,Electronic Deposit,,"$1,273.45"
01/10/2020,SYGMA NETWORK IN,Electronic Deposit,,$728.53
01/09/2020,NSF COURTESY FEE,Fee Withdrawal,,($37.00)
01/09/2020,CHECK CLEARED: 000741,Check Withdrawal,741,($10.00)
01/08/2020,WALGREENS #9876 LANCASTER PA,Debit Card Withdrawal,,($24.00)
01/07/2020,ALDI 60001 LANCASTER PA,Debit Card Withdrawal,,($10.11)
01/07/2020,GRUBHUBTACOBELL GRUBHUB.COM NY,Debit Card Withdrawal,,($36.37)
01/07/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($04.10)
01/07/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
01/07/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.45)
01/07/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.45)
01/07/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.10)
01/06/2020,GOOGLE *PAY VISA DIRECT CA DATE 01/06/20 1      0006278871     2 4829 %% CARD 15 #31071,Debit Card Deposit,,$25.00
01/06/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.20)
01/06/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.10)
01/06/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.45)
01/06/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($04.10)
01/06/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
01/05/2020,UNITY COPENHAGEN DK,Debit Card Withdrawal,,($05.00)
01/05/2020,SP * COLOURPOP COLOURPOPPRD. CA,Debit Card Withdrawal,,($32.44)
01/05/2020,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($03.17)
01/04/2020,AMAZON.COM*7C9CM8V93 SEATTLE WA,Debit Card POS Withdrawal,,($13.77)
01/04/2020,TRANSFER VISA PAYMENT,Online Banking Withdrawal,,($101.50)
01/04/2020,ALDI 60001 1884 FRUITVILLE PIKE LANCASTER,Debit Card POS Withdrawal,,($101.29)
01/04/2020,AMAZON.COM*5Z2RZ7NY3 SEATTLE WA,Debit Card POS Withdrawal,,($14.83)
01/04/2020,FIVE BELOW 105 LANCASTER PA,Debit Card Withdrawal,,($16.17)
01/04/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.10)
01/04/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.10)
01/04/2020,PAPA JOHNS #2360 717-397-7200 PAPA JOHNS #,Debit Card Withdrawal,,($28.48)
01/04/2020,SUNOCO 0364000005 LANCASTER PA,Debit Card Withdrawal,,($10.00)
01/04/2020,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($06.13)
01/04/2020,MCDONALD'S F1956 LANCASTER PA,Debit Card Withdrawal,,($18.83)
01/03/2020,ALDI 60001 LANCASTER PA,Debit Card Withdrawal,,($03.54)
01/03/2020,UNITY COPENHAGEN DK,Debit Card Withdrawal,,($15.90)
01/03/2020,UNITY COPENHAGEN DK,Debit Card Withdrawal,,($05.00)
01/03/2020,AMZN MKTP US*LF8UH9YV3 AMZN.COM/BILL WA,Debit Card Withdrawal,,($00.71)
01/03/2020,AMZN MKTP US*GT4JT0713 AMZN.COM/BILL WA,Debit Card Withdrawal,,($05.30)
01/03/2020,ALDI 60001 1884 FRUITVILLE PIKE LANCASTER,Debit Card POS Withdrawal,,($20.28)
01/03/2020,SHUTTERFLY 800-986-1065 SHUTTERFLY CAUSIN1,Debit Card Withdrawal,,($10.50)
01/03/2020,WALGREENS STORE 1262 LITI LANCASTER PA,Debit Card POS Withdrawal,,($22.99)
01/03/2020,CARDTRONICS CCSB 1262 LITITZ PIKE,ATM Withdrawal,,($223.25)
01/03/2020,WAL-MART #5200 2030 FRUITVILLE PIKE,Debit Card POS Withdrawal,,($55.27)
01/03/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.45)
01/03/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.25)
01/03/2020,SUNOCO 0364000005 LANCASTER PA,Debit Card Withdrawal,,($33.04)
01/03/2020,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($00.85)
01/03/2020,SYGMA NETWORK IN,Electronic Deposit,,$815.12
01/02/2020,EPC*EPIC GAMES STORE 919-854-0070 EPC*EPIC,Debit Card Withdrawal,,($05.29)
01/02/2020,APPLE.COM/BILL 866-712-7753 APPLE.COM/BILL,Debit Card Withdrawal,,($03.17)
01/02/2020,APPLE.COM/BILL 866-712-7753 APPLE.COM/BILL,Debit Card Withdrawal,,($00.99)
01/01/2020,CKO*PATREON* MEMBERSHIP 833-9728766 CKO*PA,Debit Card Withdrawal,,($23.00)
01/01/2020,BOXYCHARM* MONTHLY BOX WWW.BOXYCHARM FL,Debit Card Withdrawal,,($26.50)
12/31/2019,APPLE.COM/BILL 866-712-7753 APPLE.COM/BILL,Debit Card Withdrawal,,($02.11)
12/31/2019,FEDLOANSERVICING,Electronic Withdrawal,,($422.16)
12/31/2019,AES STDNT LOAN,Electronic Withdrawal,,($83.14)
12/31/2019,GREAT LAKES,Electronic Withdrawal,,($81.91)
12/31/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.35)
12/31/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.45)
12/31/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.10)
12/31/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.10)
12/31/2019,SWIPE 5 REBATE,Deposit,,$07.60
12/31/2019,APPLE.COM/BILL 866-712-7753 APPLE.COM/BILL,Debit Card Withdrawal,,($02.11)
12/31/2019,FEDLOANSERVICING,Electronic Withdrawal,,($422.16)
12/31/2019,AES STDNT LOAN,Electronic Withdrawal,,($83.14)
12/31/2019,GREAT LAKES,Electronic Withdrawal,,($81.91)
12/31/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.35)
12/31/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.45)
12/31/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.10)
12/31/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.10)
12/31/2019,SWIPE 5 REBATE,Deposit,,$07.60
12/30/2019,AT&T *PAYMENT 800-288-2020 AT&T *PAYMENT T,Debit Card Withdrawal,,($358.79)
12/30/2019,CAPITAL ONE,Electronic Withdrawal,,($40.00)
12/30/2019,TACO BELL 26255 LANCASTER PA,Debit Card Withdrawal,,($18.28)
12/30/2019,STAPLES 00101386 LANCASTER PA,Debit Card Withdrawal,,($05.51)
12/30/2019,SUNOCO 0364000005 LANCASTER PA,Debit Card Withdrawal,,($15.49)
12/30/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.45)
12/30/2019,WALGREENS #9876 LANCASTER PA,Debit Card Withdrawal,,($16.54)
12/30/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.10)
12/30/2019,WALGREENS #9876 LANCASTER PA,Debit Card Withdrawal,,($28.51)
12/29/2019,PROGRESSIVE *INSURANCE 800-776-4737 PROGRE,Debit Card Withdrawal,,($175.00)
12/29/2019,HOT Z PIZZA LANCASTER PA,Debit Card Withdrawal,,($19.49)
12/29/2019,SHEETZ 0257 00002576 LANCASTER PA,Debit Card Withdrawal,,($31.71)
12/29/2019,SEPHORA.COM 877-SEPHORA CA,Debit Card Withdrawal,,($21.02)
12/29/2019,MANOR STM 16 LANCASTER PA,Debit Card Withdrawal,,($20.53)
12/29/2019,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($03.60)
12/29/2019,BURGER KING #4084 Q07 LANCASTER PA,Debit Card Withdrawal,,($20.94)
12/29/2019,PA DRIVER & VEHICLE SERV 717-412-5300 PA D,Debit Card Withdrawal,,($38.00)
12/28/2019,SP * COLOURPOP COLOURPOPPRD. CA,Debit Card Withdrawal,,($32.60)
12/28/2019,WAL WAL-MART STORE 722125 5200 WAL-SAMS,Debit Card POS Withdrawal,,($22.47)
12/28/2019,ALDI 60001 1884 FRUITVILLE PIKE LANCASTER,Debit Card POS Withdrawal,,($127.95)
12/28/2019,ADOBE CREATIVE CLOUD 800-833-6687 ADOBE CR,Debit Card Withdrawal,,($31.79)
12/28/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.10)
12/28/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
12/28/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.10)
12/28/2019,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($06.76)
12/27/2019,FANDANGO FANDANGO.COM CA,Debit Card Withdrawal,,($45.30)
12/27/2019,THRIVENT FINANCL,Electronic Withdrawal,,($45.44)
12/27/2019,ALDI INC,Electronic Deposit,,"$1,109.16"
12/27/2019,SYGMA NETWORK IN,Electronic Deposit,,$880.69
12/26/2019,NSF COURTESY FEE,Fee Withdrawal,,($37.00)
12/26/2019,LENDMARK FINANCI,Electronic Withdrawal,,($157.48)
12/24/2019,GIANT 6484 LANCASTER PA,Debit Card POS Withdrawal,,($53.15)
12/24/2019,SUBWAY 00360651 READING PA,Debit Card Withdrawal,,($13.44)
12/24/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
12/24/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($04.10)
12/24/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
12/24/2019,EXXONMOBIL 47756986 READING PA,Debit Card Withdrawal,,($03.71)
12/24/2019,UBER EATS HELP.UBER.COM CA,Debit Card Withdrawal,,($49.44)
12/24/2019,APPLE.COM/BILL 866-712-7753 APPLE.COM/BILL,Debit Card Withdrawal,,($05.29)
12/23/2019,NORTHWESTERN MU,Electronic Withdrawal,,($44.01)
12/23/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.25)
12/23/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
12/23/2019,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($06.42)
12/23/2019,UBER EATS HELP.UBER.COM CA,Debit Card Withdrawal,,($26.41)
12/22/2019,NETFLIX.COM NETFLIX.COM CA,Debit Card Withdrawal,,($13.77)
12/22/2019,SUNOCO 0729408500 HARRISBURG PA,Debit Card Withdrawal,,($35.57)
12/22/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.80)
12/22/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.45)
12/22/2019,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($02.96)
12/22/2019,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($07.40)
12/22/2019,MCDONALD'S F10256 HARRISBURG PA,Debit Card Withdrawal,,($09.22)
12/21/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.45)
12/21/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.10)
12/21/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.45)
12/21/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.10)
12/21/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($04.10)
12/21/2019,UBER EATS HELP.UBER.COM CA,Debit Card Withdrawal,,($16.98)
12/21/2019,UBER EATS HELP.UBER.COM CA,Debit Card Withdrawal,,($04.00)
12/21/2019,MARSHALLS #0770 LANCASTER PA,Debit Card Withdrawal,,($56.33)
12/20/2019,ALDI 60001 1884 FRUITVILLE PIKE LANCASTER,Debit Card POS Withdrawal,,($135.56)
12/20/2019,AMZN MKTP US*1D9I145E3 AMZN.COM/BILL WA,Debit Card Withdrawal,,($11.15)
12/20/2019,DISNEYPLUS 888-9057888 DISNEYPLUS CAUS0000,Debit Card Withdrawal,,($07.41)
12/20/2019,DOLLAR TREE 1280 LITITZ PIKE LANCASTER PA,Debit Card POS Withdrawal,,($14.24)
12/20/2019,CARDTRONICS CCSB 1262 LITITZ PIKE,ATM Withdrawal,,($103.25)
12/20/2019,WALGREENS STORE 1262 LITI LANCASTER PA,Debit Card POS Withdrawal,,($103.95)
12/20/2019,WALGREENS #9876 LANCASTER PA,Debit Card Withdrawal,,($37.86)
12/20/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
12/20/2019,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($03.17)
12/20/2019,SYGMA NETWORK IN,Electronic Deposit,,$850.19
12/19/2019,NSF COURTESY FEE,Fee Withdrawal,,($37.00)
12/19/2019,UNITY COPENHAGEN DK,Debit Card Withdrawal,,($63.59)
